ICAO,CALLSIGN,ALTITUDE,LONGITUDE,LATITUDE,TIMESTAMP,DISTANCE,BHATDOTRHAT,BHATDOTRHATV,DF,TC,ALTCOR,ARCANG,T,AS,M,RP,RSURF,H,PBARO,VRATE,GS,HDNG,MHDNG,ROLL,TRACK,RTRACK
4066cd,TOM3KM,4075.0,-3.1056401704616543,50.75237888985868,356.911226,23.06409664317668,0.09962592101543404,0.049147723809145276,17,19,-25.0,0.003618401667281397,0.0,0.0,0.0,6366.599685805027,6365.35520872449,1.2444770805371166,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.105710270391533,50.752436524780826,357.040284,23.06003561136506,0.10003303955857491,0.04916129997857115,20,16,-25.0,0.0036177238100781467,0.0,0.0,0.0,6366.604461804346,6365.355187584468,1.2492742198786093,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.1057133328977677,50.752439042719274,357.04592225,23.059858194137057,0.10005082564022709,0.04916189309048413,5,24,-25.0,0.0036176941960412313,0.0,0.0,0.0,6366.604670456875,6365.355186660908,1.2494837959675942,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.1057162,50.7524414,357.05120075,23.059692097061184,0.10006747687633784,0.04916244835873806,17,11,-25.0,0.003617666471535603,0.0,0.0,0.0,6366.6048657962765,6365.355185796277,1.24968,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.1058467889563457,50.752548598815366,357.22574275,23.05167285601198,0.10061807648858112,0.04918080918692331,4,5,-25.0,0.003616405480624436,0.0,0.0,0.0,6366.604826525047,6365.3551465250475,1.24968,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.1059182301130877,50.7526072439534,357.32122925,23.047285778629774,0.10091929241296878,0.04919085382500761,17,19,-25.0,0.003615715631713348,0.0,0.0,0.0,6366.604805040979,6365.355125040979,1.24968,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.105982392406811,50.75265991396525,357.406987,23.043345683586246,0.10117981447602867,0.04914951548887199,11,14,-25.0,0.0036150960688384405,0.0,0.0,0.0,6366.604785745839,6365.355105745839,1.24968,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4075.0,-3.1060791,50.7527393,357.536244,23.03740703821552,0.10156928186644025,0.04907109887637877,17,11,-25.0,0.003614162242583415,0.0,0.0,0.0,6366.604756663548,6365.355076663548,1.24968,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4067.169732285247,-3.1061514203526137,50.75283238622259,357.69130225,23.03321630768426,0.1020364916267571,0.04897702936599152,17,4,-25.0,0.0036135230222945035,0.0,0.0,0.0,6366.6023359097335,6365.355042575333,1.2472933344005432,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4061.3599373207926,-3.1062050796189054,50.75290145306513,357.80635025,23.030106926750577,0.10238314553588444,0.048907232957022415,17,19,-25.0,0.003613048742365518,0.0,0.0,0.0,6366.600539791921,6365.3550172830255,1.2455225088953776,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.10631,50.7530365,358.0313045,23.024027130005727,0.10308129892885617,0.04891288648645702,17,11,-25.0,0.003612121379128303,0.0,0.0,0.0,6366.59702782878,6365.35496782878,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.1063115429915134,50.75303775228297,358.03337775,23.02393268370418,0.10308775672049834,0.04891310202749882,4,26,-25.0,0.0036121065279937914,0.0,0.0,0.0,6366.5970273700195,6365.35496737002,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.1063336610017798,50.75305570313188,358.06309675,23.02257884329148,0.10318032592817306,0.048916191700341505,16,11,-25.0,0.003611893644421364,0.0,0.0,0.0,6366.59702079393,6365.35496079393,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.106370771687332,50.75308582194914,358.11296075,23.020307303255173,0.10333564309804731,0.0489213757054099,16,11,-25.0,0.003611536457892358,0.0,0.0,0.0,6366.597009760243,6365.3549497602435,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.106440779554781,50.75314263992852,358.20702725,23.016022131170605,0.1036286429087318,0.04893115512969929,11,14,-25.0,0.003610862639373372,0.0,0.0,0.0,6366.596988945622,6365.354928945622,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.106440779554781,50.75314263992852,358.20702725,23.016022131170605,0.1036286429087318,0.04893115512969929,11,14,-25.0,0.003610862639373372,0.0,0.0,0.0,6366.596988945622,6365.354928945622,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.106510895894924,50.75319954594371,358.3012395,23.011730319487118,0.10392209670380402,0.0489409497065785,17,19,-25.0,0.0036101877768158685,0.0,0.0,0.0,6366.596968098749,6365.35490809875,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.106681796206004,50.75333824764545,358.53087075,23.00126953459297,0.10456107157540742,0.04884263993963301,4,26,-25.0,0.003608542878910791,0.0,0.0,0.0,6366.5969172869545,6365.354857286955,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4050.0,-3.1066895,50.7533445,358.541222,23.00079798640589,0.10458915013347755,0.0488370472005658,17,11,-25.0,0.0036084687306864537,0.0,0.0,0.0,6366.596914996476,6365.354854996476,1.24206,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4037.4960705709273,-3.1068338453613293,50.75348809512556,358.81130475,22.992079967209463,0.10532177026917396,0.048691122568535194,17,19,-25.0,0.0036071291684123966,0.0,0.0,0.0,6366.593051215106,6365.354802412796,1.2382488023100187,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4033.079230253201,-3.106884833365957,50.75353881811977,358.90670775,22.989000447375645,0.105576706760366,0.04865500831378292,0,24,-25.0,0.00360665598654635,0.0,0.0,0.0,6366.591686387719,6365.354783838337,1.2369025493811756,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4032.2132164929085,-3.106894830628806,50.75354876342179,358.9254135,22.98839664321717,0.10562462116580566,0.04865622610298439,4,5,-25.0,0.003606563209362291,0.0,0.0,0.0,6366.591418784815,6365.354780196427,1.2366385883870383,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1069781,50.7536316,359.08121775,22.983367427384668,0.10602371064383947,0.04866636933344521,17,11,-25.0,0.003605790448068066,0.0,0.0,0.0,6366.589189862166,6365.354749862166,1.23444,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.106978656207068,50.753632171691955,359.08235425,22.98333489796103,0.10602662176591589,0.048666443322321756,11,14,-25.0,0.0036057853334823444,0.0,0.0,0.0,6366.589189652734,6365.3547496527335,1.23444,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.107101537226256,50.75375847373637,359.3334375,22.976148278156064,0.10666976650160524,0.04868278944426388,4,5,-25.0,0.0036046553846875,0.0,0.0,0.0,6366.589143383589,6365.3547033835885,1.23444,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.10711025374714,50.75376743292645,359.351248,22.975638497865916,0.1067185121284202,0.0486839520452687,17,19,-25.0,0.003604575232176289,0.0,0.0,0.0,6366.589140101504,6365.354700101504,1.23444,1010.0,-1152.0,145.0,123.0,122.52,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1071167752933646,50.753774136033456,359.3645735,22.975257089300385,0.1067554232318359,0.048684822319015636,20,30,-25.0,0.0036045152634899442,0.0,0.0,0.0,6366.589137645906,6365.354697645906,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.107122119579491,50.75377962910528,359.3754935,22.974944532057837,0.1067856711962124,0.04868553549220363,21,31,-25.0,0.003604466120264183,0.0,0.0,0.0,6366.58913563359,6365.3546956335895,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1071223153408876,50.7537798303167,359.3758935,22.974933083074593,0.10678677918025553,0.04868556161576363,21,16,-25.0,0.003604464320146023,0.0,0.0,0.0,6366.589135559878,6365.354695559878,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1071488473723683,50.75380710100375,359.4301065,22.973381373753135,0.10693694702757638,0.04868910220715928,5,24,-25.0,0.0036042203456315347,0.0,0.0,0.0,6366.58912556961,6365.3546855696095,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1071488473723683,50.75380710100375,359.4301065,22.973381373753135,0.10693694702757638,0.04868910220715928,5,24,-25.0,0.0036042203456315347,0.0,0.0,0.0,6366.58912556961,6365.3546855696095,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1072008,50.7538605,359.5362615,22.97034295671259,0.10723099214281338,0.04869603507343868,17,11,-25.0,0.00360374261677341,0.0,0.0,0.0,6366.589106007567,6365.354666007567,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.1072882633759895,50.753956236938585,359.71180425,22.965308361664775,0.10771723855751605,0.048707499577343986,0,28,-25.0,0.0036029510505660584,0.0,0.0,0.0,6366.58907093562,6365.35463093562,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.107344889095633,50.75401821914522,359.8254545,22.962048853733897,0.10803204521625051,0.0487149219501561,4,5,-25.0,0.003602438573136161,0.0,0.0,0.0,6366.589048229267,6365.354608229267,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-1.1,327.305,-0.094
4066cd,TOM3KM,4025.0,-3.107364770708277,50.75403998145095,359.86535775,22.960904421936846,0.10814172819868018,0.04871815419367162,20,31,-25.0,0.0036022586393920242,0.0,0.0,0.0,6366.589040256938,6365.354600256937,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4025.0,-3.1073650696555455,50.75404030867702,359.86595775,22.9608872138378,0.10814336909815415,0.048718208953534806,20,30,-25.0,0.003602255933841813,0.0,0.0,0.0,6366.5890401370625,6365.354600137062,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4025.0,-3.1073714892990107,50.754047335584055,359.87884225,22.960517684250885,0.10817860604694036,0.048719384875963494,20,16,-25.0,0.0036021978344056432,0.0,0.0,0.0,6366.58903756285,6365.354597562849,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4025.0,-3.1074524,50.7541359,360.0412335,22.95586027639406,0.10862271890809805,0.04873420574701774,17,11,-25.0,0.003601465571604305,0.0,0.0,0.0,6366.58900511846,6365.3545651184595,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4025.0,-3.1074524,50.7541359,360.0412335,22.95586027639406,0.10862271890809805,0.04873420574701774,17,11,-25.0,0.003601465571604305,0.0,0.0,0.0,6366.58900511846,6365.3545651184595,1.23444,1010.0,-1152.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4012.0131320113987,-3.1076302161965,50.75427818412568,360.31138425,22.945049016484273,0.1093615359473561,0.04875886144386691,17,19,-50.0,0.0035997655748978945,0.0,0.0,0.0,6366.58895299467,6365.35451299467,1.23444,1010.0,-1088.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4011.016309134193,-3.107643864695335,50.75428910531713,360.33212,22.944219185056177,0.10941824474946668,0.048760753921921994,4,26,-50.0,0.0035996350895792163,0.0,0.0,0.0,6366.5889489938445,6365.354508993844,1.23444,1010.0,-1088.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4011.016309134193,-3.107643864695335,50.75428910531713,360.33212,22.944219185056177,0.10941824474946668,0.048760753921921994,4,26,-50.0,0.0035996350895792163,0.0,0.0,0.0,6366.5889489938445,6365.354508993844,1.23444,1010.0,-1088.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.1077947,50.7544098,360.5612795,22.935048368705317,0.11017433968573004,0.04862554864835476,17,11,-50.0,0.0035981930414070657,0.0,0.0,0.0,6366.588904779043,6365.354464779043,1.23444,1010.0,-1088.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.1078029437372767,50.75441855743284,360.574505,22.93456151949047,0.11021906492706537,0.04861643187758792,0,24,-50.0,0.0035981184064186383,0.0,0.0,0.0,6366.588667179329,6365.354461572158,1.2342056071714527,1010.0,-1088.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.1078990694039894,50.75452067301983,360.72872025,22.928884639721836,0.1107405812609546,0.048510126249596316,4,26,-50.0,0.003597248129045452,0.0,0.0,0.0,6366.585896660305,6365.354424178433,1.2314724818716392,1010.0,-1088.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.1079630045715856,50.7545885922072,360.831292,22.92510882966149,0.11106048793524953,0.04845762542444496,17,19,-25.0,0.0035966692895781933,0.0,0.0,0.0,6366.584053930842,6365.354399307094,1.2296546237481965,1010.0,-1024.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.1079756634502234,50.75460203990402,360.85160075,22.92436123607395,0.11111549620237048,0.04845285575594567,20,16,-25.0,0.0035965546819398263,0.0,0.0,0.0,6366.58368907861,6365.35439438268,1.2292946959302113,1010.0,-1024.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.107986163610996,50.75461319436586,360.86844625,22.923741129579017,0.11116112391278037,0.04844889945874841,5,24,-25.0,0.0035964596183356108,0.0,0.0,0.0,6366.583386444609,6365.3543902980255,1.2289961465828676,1010.0,-1024.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,4000.0,-3.1080627,50.7546945,360.99123425,22.91922113098594,0.11149370741020181,0.04842006173827365,17,11,-25.0,0.003595766693231908,0.0,0.0,0.0,6366.581180524701,6365.354360524701,1.22682,1010.0,-1024.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,3998.4559221162567,-3.1081004002056094,50.754729007052546,361.05701975,22.916969861681242,0.11167189397297357,0.04840461149997437,11,14,-25.0,0.003595416533821468,0.0,0.0,0.0,6366.5806972512,6365.354347886139,1.226349365061035,1010.0,-1024.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,3993.6609142955854,-3.108217475116559,50.75483616588732,361.26131125,22.909978728632765,0.11222523779780558,0.04835663204618108,17,19,-25.0,0.003594329142356816,0.0,0.0,0.0,6366.579196484792,6365.354308638115,1.2248878466772943,1010.0,-1024.0,145.0,123.0,123.22,-0.9,327.129,-0.094
4066cd,TOM3KM,3987.965167970738,-3.1083565424588264,50.75496345442619,361.50397875,22.90167431665752,0.11288252683142862,0.04829963968916486,20,30,-25.0,0.003593037485247986,0.0,0.0,0.0,6366.577413800578,6365.35426201738,1.223151783197481,1010.0,-1024.0,145.0,123.0,123.4,-0.9,327.129,-0.094
4066cd,TOM3KM,3986.433060501763,-3.108393950394789,50.75499769396391,361.56925425,22.89944050024663,0.11305933200853002,0.04828430922834744,20,31,-25.0,0.003592690040437258,0.0,0.0,0.0,6366.5769342736385,6365.354249476798,1.2226847968409373,1010.0,-1024.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3986.1501303601644,-3.1084008584171263,50.75500401688671,361.5813085,22.89902798741301,0.11309198214228734,0.04828147819362065,17,11,-25.0,0.0035926258787439777,0.0,0.0,0.0,6366.576845720696,6365.354247160963,1.222598559733778,1010.0,-1024.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3986.1168596485304,-3.108401670754821,50.755004760420576,361.582726,22.89897947863464,0.11309582158187098,0.048281145282678434,20,16,-25.0,0.003592618333753603,0.0,0.0,0.0,6366.576835307456,6365.354246888636,1.222588418820872,1010.0,-1024.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3985.875127684424,-3.108407572882457,50.755010162646506,361.593025,22.898627032843862,0.11312371744661308,0.04827872648211836,21,31,-25.0,0.003592563514807663,0.0,0.0,0.0,6366.576759648933,6365.354244910015,1.2225147389182123,1010.0,-1024.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3984.9965755225203,-3.108429023612042,50.75502979653022,361.63045575,22.897346101658012,0.11322510235186528,0.048269935578238006,4,5,-25.0,0.003592364280487755,0.0,0.0,0.0,6366.576484675123,6365.354237718903,1.2222469562192642,1010.0,-1024.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3979.93061971072,-3.108552713989143,50.7551430105107,361.846291,22.889959925780403,0.11380971357048457,0.0482192449846287,17,19,-25.0,0.0035912154445909062,0.0,0.0,0.0,6366.574899106008,6365.354196253121,1.2207028528878272,1010.0,-960.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.1086731,50.7552532,362.05636025,22.882771070266866,0.11440424519553957,0.04823057667496224,17,11,-25.0,0.0035900972996390315,0.0,0.0,0.0,6366.573355895088,6365.354155895088,1.2191999999999998,1010.0,-960.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.1088132276657854,50.75539975554036,362.32134,22.874764367575217,0.11515580469150508,0.04824872319350218,17,19,-50.0,0.003588838450254585,0.0,0.0,0.0,6366.573302206987,6365.354102206988,1.2191999999999998,1010.0,-960.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.108876339114935,50.75546576201011,362.440683,22.871158265903944,0.1154942960853832,0.04825689611978092,4,5,-50.0,0.0035882714829218437,0.0,0.0,0.0,6366.573278026653,6365.354078026653,1.2191999999999998,1010.0,-960.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.1089533458127376,50.75554630112524,362.58630175,22.866758208776638,0.11590731313424504,0.04826686847935421,17,11,-50.0,0.0035875796863834237,0.0,0.0,0.0,6366.573248522533,6365.354048522533,1.2191999999999998,1010.0,-960.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.1090115184418354,50.75560714222357,362.6963055,22.86343430451144,0.11621931570389157,0.04827440182893596,17,4,-50.0,0.0035870570873811443,0.0,0.0,0.0,6366.573226234444,6365.354026234444,1.2191999999999998,1010.0,-960.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.109093471759845,50.755692854868094,362.85127825,22.858751604287907,0.116658863412267,0.048285014775325485,17,19,-25.0,0.003586320852438876,0.0,0.0,0.0,6366.57319483509,6365.353994835091,1.2191999999999998,1010.0,-896.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.109180262495894,50.75578362683056,363.0153985,22.853792500630252,0.11719851828132667,0.04818585511783738,0,28,-25.0,0.00358554116012017,0.0,0.0,0.0,6366.573161582343,6365.353961582344,1.2191999999999998,1010.0,-896.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3975.0,-3.1092072,50.7558118,363.066337,22.852253328580094,0.11736833795948001,0.04815161706698231,17,11,-25.0,0.00358529916464931,0.0,0.0,0.0,6366.573151261588,6365.353951261588,1.2191999999999998,1010.0,-896.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3965.403124195268,-3.109324320272321,50.75591901629649,363.233295,22.84524928902219,0.117924945512218,0.04803939710576115,4,26,-25.0,0.003584221517412041,0.0,0.0,0.0,6366.570186872963,6365.353912000709,1.2162748722547176,1010.0,-896.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3964.3357492504506,-3.109337346516148,50.755930941009375,363.25186425,22.844470292139377,0.11798685200845459,0.04802691587985461,11,14,-25.0,0.00358410166031648,0.0,0.0,0.0,6366.569857170442,6365.353907634071,1.2159495363715371,1010.0,-896.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3964.3357492504506,-3.109337346516148,50.755930941009375,363.25186425,22.844470292139377,0.11798685200845459,0.04802691587985461,11,14,-25.0,0.00358410166031648,0.0,0.0,0.0,6366.569857170442,6365.353907634071,1.2159495363715371,1010.0,-896.0,145.0,123.0,123.4,-1.8,327.129,-0.25
4066cd,TOM3KM,3960.241508364602,-3.1093873126319185,50.755976681868546,363.32309225,22.841482212924063,0.11821378998860148,0.04799284120584101,20,30,-25.0,0.003583641912012019,0.0,0.0,0.0,6366.568592496255,6365.353890884506,1.2147016117495304,1010.0,-896.0,145.0,123.0,123.57,-1.8,327.129,-0.25
4066cd,TOM3KM,3960.009832087149,-3.1093901400092085,50.75597927015592,363.32712275,22.84131312979275,0.11822528378603948,0.047992680516923236,20,4,-25.0,0.0035836158967435692,0.0,0.0,0.0,6366.568520933537,6365.353889936717,1.214630996820163,1010.0,-896.0,145.0,123.0,123.57,-1.8,327.129,-0.25
4066cd,TOM3KM,3959.783688334621,-3.109392899867564,50.755981796633925,363.331057,22.84114808443625,0.11823650310686082,0.04799252366532299,20,30,-25.0,0.003583590502730445,0.0,0.0,0.0,6366.5684510797655,6365.3538890115615,1.2145620682043923,1010.0,-896.0,145.0,123.0,123.57,-1.8,327.129,-0.25
4066cd,TOM3KM,3959.7519445747344,-3.10939328726841,50.75598215127521,363.33160925,22.841124917047768,0.11823807796100674,0.04799250164809068,17,19,-25.0,0.0035835869381771637,0.0,0.0,0.0,6366.568441274403,6365.3538888816975,1.2145523927063788,1010.0,-896.0,145.0,123.0,123.57,-1.8,327.129,-0.25
